,Projections,gsis_id,stats_id,injury_start_date,fantasy_data_id,swish_id,pandascore_id,injury_body_part,birth_city,first_name,age,last_name,active,team,yahoo_id,depth_chart_position,status,sportradar_id,injury_notes,player_id,fantasy_positions,rotoworld_id,search_rank,oddsjam_id,rotowire_id,full_name,position,espn_id,depth_chart_order
13,0.0,,,,16967.0,,,,,Amarlo,28.0,Herrera,False,,28595.0,,Inactive,faf5f854-73af-4ab9-8f19-95ea75431d45,,2508,['LB'],,9999999.0,,10372.0,Amarlo Herrera,LB,2578542.0,
14,0.0,00-0031255,498200.0,,16570.0,,,,,Kasim,32.0,Edebali,True,,27923.0,,Inactive,25a958c9-4035-43ad-8c9c-1309ea592e66,,2199,"['DL', 'LB']",,9999999.0,,9378.0,Kasim Edebali,DE,17141.0,
15,163.0,,542556.0,,17349.0,,,,,Tyler,26.0,Slavin,False,,29002.0,,Inactive,f02407dd-c6d9-4c88-885b-0fcf87fcbb33,,2881,['WR'],,9999999.0,,10861.0,Tyler Slavin,WR,2516911.0,
16,0.0,00-0031411,,,16366.0,651780.0,,,,DeMarcus,32.0,Lawrence,True,DAL,27562.0,LDE,Active,3e3bd10a-6462-47f8-8938-42518781d060,,2064,['DL'],9633.0,547.0,4306CF8AB318,9344.0,DeMarcus Lawrence,DE,16802.0,1.0
17,0.0,,468901.0,,14731.0,,,,,Lance,30.0,Dunbar,False,,26064.0,,Inactive,9f0f0495-b5b8-45c2-866b-02d9f96087f7,,1284,['RB'],7798.0,9999999.0,,8086.0,Lance Dunbar,RB,15369.0,
18,0.0,00-0031511,557177.0,,17269.0,,,Undisclosed,,DeAndrew,30.0,White,True,,28800.0,,Inactive,e0abf267-f265-4682-9bb7-72bbcefda451,,2801,['WR'],,9999999.0,,10243.0,DeAndrew White,WR,2515962.0,
19,0.0,00-0033501,,,19373.0,835146.0,,,,Devaroe,29.0,Lawrence,True,,30412.0,,Active,87c4b182-e4bc-4f35-97ec-8537a2665875,,4501,['DL'],,1257.0,,12173.0,Devaroe Lawrence,DT,3121581.0,
20,0.0, 00-0035684,,,21020.0,880521.0,,,,DeAndre,24.0,Baker,True,,31862.0,,Active,02d1b3c3-f292-4174-89fa-9ecc6286adb0,,5852,['DB'],,9999999.0,,13475.0,DeAndre Baker,CB,3915163.0,
21,0.0,,460898.0,,13881.0,,,,,Taylor,27.0,Thompson,False,,,,Inactive,c2c65162-07df-48fb-93ce-86f340afb688,,1073,['TE'],,9999999.0,,,Taylor Thompson,TE,15067.0,
22,0.0,00-0032942,691066.0,,18135.0,691066.0,,,,Kevon,30.0,Seymour,True,,29452.0,,Inactive,e431a42b-5abe-49de-9c8c-f143f393591c,,3374,['DB'],,663.0,0B131E4B26AA,11170.0,Kevon Seymour,CB,2971603.0,
23,0.0,,,,,1067387.0,,,,Corey,23.0,Straughter,True,,,,Active,a01a9064-c0c3-4f3e-8753-89f5859879f9,,8012,['DB'],,,,15702.0,Corey Straughter,CB,,
24,0.0,,,,,920059.0,,,,A.J.,24.0,Rose,True,,,,Active,aa9c3e2b-711b-44ed-9cb3-0fbed3f2fead,,7918,['RB'],,311.0,,15350.0,A.J. Rose,RB,,
25,0.0,,,,12610.0,,,,,Erik,38.0,Pears,False,,7588.0,,Inactive,dc310df5-3ada-4b4f-8f79-2db2cc603ff8,,777,['OL'],,9999999.0,,7124.0,Erik Pears,T,9399.0,
26,0.0,,748570.0,,20526.0,,,,,Ricky,28.0,Jeune,True,,31388.0,,Active,e5395ca3-47d0-403b-84f5-41bfeba78e67,,5428,['WR'],,9999999.0,,13096.0,Ricky Jeune,WR,3055908.0,
27,0.0,00-0031259,542873.0,,16249.0,,,,,Aaron,30.0,Colvin,True,,27642.0,,Active,76c630cf-0fd3-4210-a73d-9347da9d9d66,,1982,['DB'],9348.0,9999999.0,,9337.0,Aaron Colvin,CB,16900.0,
28,0.0,,,,,,,,,Marquis,,Wilson,True,,,,Active,07923890-0e3a-11ef-9a4a-c565d3259077,,12376,['DB'],,9999999.0,,,Marquis Wilson,DB,,
29,55.0,,,,,943834.0,,,,Christian,23.0,Uphoff,True,,,,Active,2b02fad4-574c-4a40-ab7d-43aca2142b66,,7882,['DB'],,,,15476.0,Christian Uphoff,DB,,
30,0.0,,,,,1058624.0,,,,Jacob,25.0,Hummel,True,LAR,,RILB,Active,0c7ceb00-d207-11ec-ab20-b37737d70cc4,,8733,['LB'],,9999999.0,6592B272CCBB,16270.0,Jacob Hummel,LB,,2.0
31,0.0,,,,,1448292.0,,,,Jerome,24.0,Kapp,True,,,,Active,64c0ef00-fa65-11ed-b161-c5ef733b4e80,,11522,['WR'],,622.0,,17644.0,Jerome Kapp,WR,,
32,0.0,00-0031598,608753.0,,16931.0,608753.0,,,,Nick,29.0,Boyle,True,,28559.0,,Active,9480dd9f-151f-4e6d-b5a3-35f07bda4cac,,2474,['TE'],10547.0,9999999.0,,10252.0,Nick Boyle,TE,2574591.0,
33,0.0,,,,,1060719.0,,,,Ty,23.0,Clary,True,,,,Active,c22d7080-d3b2-11ec-96a0-c3471a31202c,,8852,['OL'],,9999999.0,,,Ty Clary,OL,,
34,66.8,,,,,1051044.0,,,,Aaron,24.0,Shampklin,True,,,,Active,c09be300-d30d-11ec-8b77-45b1765fd110,,8809,['RB'],,445.0,8C27E3A10D7A,16367.0,Aaron Shampklin,RB,,
35,184.0,,,,,1229074.0,,,,Parker,22.0,Washington,True,JAX,,SWR,Active,c05863ec-3414-4ae6-a8d2-830aed99b6d3,,9487,['WR'],,668.0,6C394246A6D8,16690.0,Parker Washington,WR,,4.0
36,0.0,,,,21931.0,1059222.0,,,,Geno,25.0,Stone,True,CIN,32889.0,FS,Active,95f3b8ac-e10f-4f0d-8650-b464b37ded86,,6923,['DB'],,610.0,403AA74AF980,14474.0,Geno Stone,DB,4240575.0,1.0
37,0.0,,593578.0,,16135.0,,,,,Johnny,27.0,Manziel,False,,27550.0,,Inactive,7ebbfdef-1185-4896-a323-e6d5669a8345,,1907,['QB'],9271.0,9999999.0,,9246.0,Johnny Manziel,QB,16736.0,
38,0.0,,,,22317.0,880210.0,,,,Joe,27.0,Gaziano,True,JAX,32982.0,,Active,bab100c6-1a6c-4411-9286-f719244f5d35,,7325,['DL'],,9999999.0,4F578D605AAF,15065.0,Joe Gaziano,DE,3915990.0,
39,0.0,,,,,877900.0,,,,Jarrid,26.0,Williams,True,,,,Active,120caef0-ce1c-11ec-bebb-4fec1e38b0e5,,8716,['OL'],,9999999.0,,16329.0,Jarrid Williams,OL,,
40,0.0, 00-0035477,,,21539.0,,,,,Brock,26.0,Ruble,True,,32485.0,,Active,89fc014a-7d41-40c9-90d1-1459286813e2,,6648,['OL'],,9999999.0,,14291.0,Brock Ruble,OT,3122934.0,
41,0.0,00-0032791,605325.0,,18103.0,605325.0,,Undisclosed,,Jakeem,31.0,Grant,True,,29420.0,,Inactive,5de11f0b-8da9-42ba-9a93-db7f0a58543b,,3342,['WR'],11475.0,662.0,2CDE42756969,10990.0,Jakeem Grant,WR,2577641.0,
42,30.0,00-0030300,463514.0,,15509.0,,,,,Jaron,32.0,Brown,True,,27074.0,,Active,51952c7b-11c5-4229-baf9-08d4694cc2ad,,1684,['WR'],8869.0,763.0,,9046.0,Jaron Brown,WR,16172.0,
43,287.0,00-0033038,,,18029.0,651636.0,,,,Eric,30.0,Murray,True,HOU,29340.0,FS,Active,16e4ffec-959d-4210-8702-36c0bf20dda5,,3268,['DB'],,9999999.0,DFF0CE83247F,11141.0,Eric Murray,DB,2970716.0,2.0
44,0.0,00-0033445,,,19310.0,1050219.0,,Groin,,Nicholas,29.0,Morrow,True,BUF,30633.0,ROLB,Active,7c1a8ecd-e3e5-4123-b89f-36e58b99126f,,4449,['LB'],,500.0,DB8EDD57A8EC,12428.0,Nicholas Morrow,LB,4232830.0,2.0
45,11.7,,,,,1334826.0,,,,Joshua,24.0,Pryor,True,,,,Active,fa4e3720-e760-11ed-a510-95de71e69612,,11072,['DL'],,9999999.0,C7E7375D12FB,17615.0,Joshua Pryor,DL,,
46,0.0,,,,21843.0,1049246.0,,Undisclosed,,Salvon,25.0,Ahmed,True,,33265.0,,Active,0dbbd211-0372-4751-9751-e4df4ab1f8eb,,6918,['RB'],,600.0,998715B4D91F,14453.0,Salvon Ahmed,RB,4243315.0,
47,0.0, 00-0035308,836094.0,,20957.0,836094.0,,,,Tommy,29.0,Sweeney,True,,32060.0,,Active,ec63ee49-3a03-44ca-a083-3916f0bccd76,,6137,['TE'],,565.0,BAB992EBEF7A,13667.0,Tommy Sweeney,TE,3122818.0,
48,0.0,,,,,1124148.0,,,,Brad,23.0,Cecil,True,,,,Active,c242e360-ec6c-11ed-9b1c-797c54fc9d07,,11340,['OL'],,9999999.0,,,Brad Cecil,OL,,
49,0.0,00-0034668,,,20379.0,750486.0,,,,Aaron,30.0,Stinnie,True,NYG,31619.0,OL,Active,5fd40b6b-d81a-4a4e-a394-53ed7e58511f,,5668,"['OG', 'OL']",,9999999.0,15D6D87D37FB,13303.0,Aaron Stinnie,G,3049339.0,
50,0.0,00-0032583,609814.0,,18334.0,,,,,Bryce,28.0,Williams,True,,29879.0,,Active,a204547e-ecd3-4116-909a-ce823caa9067,,3561,['TE'],,9999999.0,,10946.0,Bryce Williams,TE,2981998.0,
51,0.0,,,,12857.0,,,,,Ryan,29.0,Whalen,False,,24954.0,,Inactive,4a99b4bf-e03e-4253-8b9b-c070ef796daf,,832,['WR'],,9999999.0,,7411.0,Ryan Whalen,WR,14131.0,
52,0.0,,820437.0,,21668.0,,,,,Duplicate,,Player,False,,,,Inactive,,,6751,,12292.0,9999999.0,,,Duplicate Player,,,
53,232.5,00-0032433,,,18117.0,691007.0,,,,Kyle,28.0,Murphy,True,NO,29434.0,,Active,cce52ea1-7e17-4992-8911-e6b07b7b3831,,3356,"['OL', 'OT']",,9999999.0,,11140.0,Kyle Murphy,OT,2978275.0,
54,0.0,,,,21679.0,1062020.0,,Personal,,CeeDee,25.0,Lamb,True,DAL,32687.0,LWR,Active,a72ea15b-5199-4101-a300-846e1c655add,,6786,['WR'],,3.0,85450367222D,14411.0,CeeDee Lamb,WR,4241389.0,7.0
55,33.0,00-0034764,912070.0,,19867.0,912070.0,,Undisclosed,,Michael,28.0,Gallup,True,,31051.0,,Active,9e174ff2-ca0e-4e6b-96f7-90f0088f7edd,,5038,['WR'],13149.0,299.0,1E240D9C1957,12810.0,Michael Gallup,WR,4036348.0,
56,0.0,,,,,1061549.0,,,,DJ,25.0,Johnson,True,CAR,,ROLB,Active,11feb266-14e8-488c-9f7e-f221eaa92df8,,10938,['LB'],,9999999.0,0C9B6F4EECDC,16680.0,DJ Johnson,LB,,1.0
57,100.4,00-0033453,,,19294.0,,,,,Xavier,26.0,Coleman,False,,30569.0,,Inactive,695d16fa-1c4e-4ce4-9d2c-0e117b4fa577,,4433,['DB'],,9999999.0,,12233.0,Xavier Coleman,CB,3045642.0,
58,0.0,,,,,1287923.0,,,,Bucky,22.0,Irving,True,TB,,RB,Active,c5249c6f-bd1b-4352-8228-de2bd499ca0d,,11584,['RB'],,199.0,A45A1C03F17B,17784.0,Bucky Irving,RB,,2.0
59,0.0,00-0029613,381806.0,,14385.0,,,,,Doug,32.0,Martin,False,,25741.0,,Inactive,5c2a0c83-e18a-43dd-bd65-704771157e42,,1195,['RB'],7426.0,9999999.0,,8058.0,Doug Martin,RB,14885.0,
60,0.0,00-0031060,607847.0,,16305.0,,,,,De'Anthony,29.0,Thomas,True,,27652.0,,Inactive,35823109-daf1-4825-92b8-564271398ecb,,2023,['WR'],,803.0,,9274.0,De'Anthony Thomas,WR,16945.0,
61,0.0,,470175.0,,15043.0,,,,,Mike,30.0,Catapano,False,,26830.0,,Inactive,4c08189b-2268-4755-87d0-b0a291f08eb9,,1461,"['DL', 'LB']",,9999999.0,,8961.0,Mike Catapano,LB,15944.0,
62,0.0,,,,22132.0,885460.0,,,,Kevin,27.0,Dotson,True,LAR,32805.0,OL,Active,fb301e65-4c65-4b60-a8ca-d149fcdbcd97,,7116,['OL'],,9999999.0,116E2FA7B4F5,14749.0,Kevin Dotson,OL,3917599.0,
63,0.0,,,,19809.0,,,,,Nick,,Sirianni,False,,,,Inactive,,,4907,,13088.0,9999999.0,,,Nick Sirianni,,,
64,118.7,,,,,1213345.0,,,,Kendall,22.0,Milton,True,CIN,,,Active,d0dd8a70-072c-11ef-a49f-41e71daeb2e1,,11649,['RB'],,313.0,A92E6B2C0008,17970.0,Kendall Milton,RB,,
65,0.0,,,,21692.0,973935.0,,,,Jerry,25.0,Jeudy,True,CLE,32685.0,RWR,Active,eaaa4a61-c2a7-4926-8e9b-3ec71be2f991,,6783,['WR'],,149.0,74F257A6F220,14458.0,Jerry Jeudy,WR,4241463.0,2.0
66,0.0,00-0034328,,,20551.0,,,,,Tejan,25.0,Koroma,True,,31522.0,,Active,5f642a99-fc5b-4cae-b23d-8d043681b264,,5592,['OL'],,9999999.0,,13384.0,Tejan Koroma,C,3138835.0,
67,0.0,,,,16939.0,,,,,Max,26.0,Valles,False,,28567.0,,Inactive,8ab4dd5c-7ace-4819-80b7-030de97ab88f,,2481,"['DL', 'LB']",,9999999.0,,10365.0,Max Valles,LB,3048702.0,
68,0.0,00-0025549,229510.0,,5511.0,,,,,Brent,35.0,Celek,False,,8416.0,,Inactive,645a8bf9-2079-4df4-904a-3d8f08438b85,,221,['TE'],4269.0,9999999.0,,5403.0,Brent Celek,TE,10605.0,
69,0.0,,,,8699.0,,,,,Knowshon,30.0,Moreno,False,,,,Inactive,d7ed32dc-b05b-4a90-b29c-7fcb4527d2c5,,387,['RB'],5163.0,9999999.0,,,Knowshon Moreno,RB,12516.0,
70,0.0,,,,,,,,,Player,,Invalid,False,,,,Inactive,,,8432,['TE'],,,,,Player Invalid,TE,,
71,23.0,,,,22233.0,916460.0,,,,Rashad,25.0,Smith,True,,33180.0,,Active,dec323b8-fb75-4182-b03d-6c412d3d51a5,,7232,['LB'],,9999999.0,,15096.0,Rashad Smith,LB,4040762.0,
72,22.6,,,,,1509834.0,,,,Anthony,23.0,Sao,True,,,,Active,d4783f50-07da-11ef-b218-ed50b831f980,,12213,['DB'],,9999999.0,8FB828B3A11D,18167.0,Anthony Sao,CB,,
73,0.0,,,,,1181861.0,,,,Jacob,23.0,Cowing,True,SF,,SWR,Active,9c145f4f-c9b1-4c2c-b011-8dc40167d0f1,,11616,['WR'],,432.0,D501FE0B726A,17008.0,Jacob Cowing,WR,,6.0
74,0.0, 00-0035703,884553.0,,21037.0,884553.0,,,,Miles,27.0,Boykin,True,NYG,31925.0,,Active,d1ed6f8c-1611-4695-8b48-5adce0de50dd,,5965,['WR'],14013.0,543.0,0A22FF8AADCF,13553.0,Miles Boykin,WR,3932423.0,
75,71.0,,504365.0,,16462.0,,,,,Andrew,26.0,Peacock,False,,28008.0,,Inactive,404c313b-6788-45ac-8438-99b224988b8f,,2125,['WR'],,9999999.0,,,Andrew Peacock,WR,17025.0,
76,0.0,,,,,1183583.0,,,,JD,24.0,Bertrand,True,ATL,,LILB,Active,fdb957eb-4146-4453-a6df-f65ca7bc1bb6,,11770,['LB'],,700.0,7715F27DA2AC,17810.0,JD Bertrand,LB,,2.0
77,0.0,00-0034860,837820.0,,19854.0,837820.0,,Undisclosed,,Dante,28.0,Pettis,True,CHI,31014.0,,Inactive,20d16690-560b-4a01-af20-8870ef07ea70,,4992,['WR'],13160.0,468.0,CEEF50BC317C,12884.0,Dante Pettis,WR,3127306.0,9.0
78,0.0, 00-0030548,540523.0,,15242.0,,,,,Eric,30.0,Reid,True,,26641.0,,Active,c615cf52-bc61-43ed-bb76-39695ca019c0,,1590,['DB'],8453.0,9999999.0,,8685.0,Eric Reid,SS,15809.0,
79,0.0,,,,19719.0,,,,,Darrell,28.0,Brown,True,,30927.0,,Active,dfdac366-d991-4d2a-baad-a01b055e1c48,,4804,['OL'],,9999999.0,,,Darrell Brown,OT,2971882.0,
80,0.0,00-0033608,692336.0,,19407.0,,,,,Ryan,27.0,Lewis,True,,30491.0,,Inactive,ba95b150-fad0-4a8d-b15d-a5e318d95b7f,,4529,['DB'],,1260.0,,12929.0,Ryan Lewis,CB,2970264.0,
81,14.0,00-0026027,,,9162.0,267458.0,,,,JJ,38.0,Jansen,True,CAR,9585.0,LS,Active,e2ee3901-8de4-4585-a6ca-b7d77d271d9e,,439,['LS'],,9999999.0,4EDD98ACAC84,7078.0,JJ Jansen,LS,11759.0,
82,0.0,,,,21894.0,1066890.0,,,,James,25.0,Lynch,True,TEN,32800.0,,Active,ce8b21f7-6f93-40e6-8068-0432e10d855f,,6858,['DL'],,9999999.0,35DE560DE241,14499.0,James Lynch,DT,4259181.0,
83,0.0,00-0030046,,,15116.0,509704.0,,,,Jordan,31.0,Mills,True,,26786.0,,Active,cf881df8-d5a0-4736-be01-eb72767366b0,,1510,"['OL', 'OT']",,9999999.0,,8826.0,Jordan Mills,T,16004.0,
84,0.0,,,,19313.0,,,,,Jordan,,Wade,True,OAK,30636.0,,Active,,,4925,['OL'],,9999999.0,,,Jordan Wade,G,,
85,0.0, 00-0032482,689636.0,,18407.0,,,,,Bralon,28.0,Addison,False,,29616.0,,Inactive,319497eb-9f40-4ef7-9dfe-72314a8e9b21,,3620,['WR'],,9999999.0,,10747.0,Bralon Addison,WR,2971271.0,
86,0.0,,,,,1181975.0,,,,Christian,22.0,Sims,True,,,,Active,825c01a0-e857-11ed-95b2-5d386c06de36,,11155,['TE'],,449.0,,17337.0,Christian Sims,TE,,
87,55.0,00-0031309,,,16266.0,,,,,Telvin,30.0,Smith,False,,27672.0,,Injured Reserve,dfbbe1cc-1fce-4599-92ae-922a8b79fb83,,1995,['LB'],9394.0,9999999.0,,9371.0,Telvin Smith,LB,16891.0,
88,23.0,,,,,1054192.0,,Undisclosed,,Marte,24.0,Mapu,True,NE,,DB,Inactive,5c55344a-6192-4def-9860-ffd5a571fe68,,10926,['DB'],,695.0,25AC94AAB044,16947.0,Marte Mapu,DB,,
89,0.0,,,,,1213362.0,,,,Kayshon,22.0,Boutte,True,NE,,LWR,Active,9c054866-5e6c-460b-9af3-ebf91e7d0a3e,,9504,['WR'],,549.0,86B6983F9C7F,16795.0,Kayshon Boutte,WR,,7.0
90,0.0,00-0034034,750368.0,,19732.0,750368.0,,,,Rashard,26.0,Davis,True,,30940.0,,Active,4e87e1a1-8b89-4738-a527-87eb0663c35d,,4828,['WR'],,9999999.0,,12367.0,Rashard Davis,WR,3049329.0,
91,0.0,,506529.0,,16144.0,,,,,Dri,29.0,Archer,False,,27625.0,,Inactive,4aeef161-65c6-4bc6-89c5-ceb7d6d1a25b,,1914,['RB'],,9999999.0,,9474.0,Dri Archer,RB,16755.0,
92,0.0,,,,,1052604.0,,,,Daniel,24.0,Whelan,True,,,,Active,53744270-fbf9-11ed-b3ef-4b1a763c6ea8,,11525,['P'],,9999999.0,,,Daniel Whelan,P,,
93,0.0,,,,15620.0,,,,,Darren,27.0,Woodard,False,,,,Inactive,7a1775f4-0869-4377-93c7-02331a65606f,,1711,['DB'],,9999999.0,,,Darren Woodard,CB,16122.0,
94,0.0,00-0033407,744431.0,,19255.0,,,,,Drew,27.0,Morgan,True,,30647.0,,Active,7e56f066-0225-4b22-ab11-9cb1d6325ee8,,4396,['WR'],,9999999.0,,11867.0,Drew Morgan,WR,3046438.0,
95,0.0,00-0033460,747906.0,,18881.0,747906.0,,,,John,28.0,Ross,True,,30122.0,,Active,938b363a-6967-4cef-bcd2-bb358a9f6c98,,4038,['WR'],12173.0,656.0,15F7058AB537,11699.0,John Ross,WR,3052177.0,
96,0.0,00-0029647,397413.0,,14167.0,397413.0,,,,Kyle,33.0,Wilber,True,,25823.0,,Active,cdbaf089-9c7e-418f-829e-d903c28b2628,,1148,['LB'],,9999999.0,,8224.0,Kyle Wilber,LB,15038.0,
97,0.0,,398112.0,,13162.0,,,,,Leonard,31.0,Hankerson,False,,24866.0,,Inactive,7877c393-beb4-4f40-a6c5-d864ca6e5172,,914,['WR'],6425.0,9999999.0,,7381.0,Leonard Hankerson,WR,14021.0,
98,141.1,,,,15392.0,,,,,Jordan,30.0,Kovacs,False,,27248.0,,Inactive,d6f89ef1-41a2-4066-91e0-7ed9882a81fd,,1649,['DB'],,9999999.0,,8894.0,Jordan Kovacs,DB,16363.0,
99,0.0,,,,,1271738.0,,,,Jaleel,23.0,McLaughlin,True,DEN,,RB,Active,60b4ded0-f321-11ed-ab27-e38fa04fd6c0,,11439,['RB'],,175.0,C92FD917D2BE,17319.0,Jaleel McLaughlin,RB,,2.0
100,0.0,,,,,1216596.0,,,,Johnny,23.0,King,True,,,,Active,08ee0ac0-eb81-11ed-bdbc-7f2763e63be6,,11282,['WR'],,469.0,,17509.0,Johnny King,WR,,
101,0.0,00-0032728,614302.0,,18540.0,614302.0,,,,Tevin,29.0,Jones,True,,29795.0,,Active,44d9bb75-f947-406c-b847-6b11684a07c1,,3730,['WR'],,1091.0,,11467.0,Tevin Jones,WR,2586703.0,
102,0.0,,,,22155.0,1215064.0,,,,Kyle,26.0,Hinton,True,ATL,32925.0,OL,Active,a78d3d14-3cc9-4adf-96fe-dc7660cb4c2d,,7153,['OL'],,9999999.0,747242DB58D9,14838.0,Kyle Hinton,G,4682831.0,
103,0.0,,,,18176.0,,,,,Anthony,25.0,Sarao,False,,29610.0,,Inactive,551c4d76-6a16-497b-ac3d-33157cdf7107,,3414,['LB'],,9999999.0,,11663.0,Anthony Sarao,ILB,2577263.0,
104,0.0,,,,4877.0,,,,,DeMarcus,38.0,Ware,False,,7187.0,,Inactive,f5fa509a-fc67-4c74-be9f-cb9cc8815a6f,,186,"['DL', 'LB']",3170.0,9999999.0,,4474.0,DeMarcus Ware,DE,8426.0,
105,0.0,,,,,1065334.0,,,,Tyler,25.0,Beach,True,,,,Active,36dd9260-f32a-11ed-8b21-7331769fea7c,,11450,['OL'],,9999999.0,852030D03457,16783.0,Tyler Beach,OL,,
106,0.0,,,,,1134580.0,,,,Mark,24.0,Evans,True,,,,Active,63de8230-e775-11ed-bd6a-139cc0e9c4a5,,11109,['OL'],,9999999.0,35D02D6B4C55,,Mark Evans,OL,,
107,0.0,,381820.0,,14189.0,,,,,Shea,31.0,McClellin,False,,25729.0,,Inactive,96981fd3-bd93-4134-84fc-3506197ac7eb,,1150,['LB'],7518.0,9999999.0,,8147.0,Shea McClellin,LB,14937.0,
108,0.0,,,,15997.0,,,,,Randell,29.0,Johnson,False,,27749.0,,Inactive,437120e5-3406-4796-b941-ae3c9aed8bee,,1813,['LB'],,9999999.0,,9777.0,Randell Johnson,LB,16816.0,
109,0.0,,,,19244.0,,,,,Duplicate,24.0,Player,False,,30620.0,,Inactive,fabca6af-000d-42a9-8a90-524f401a9774,,4788,['DB'],,9999999.0,,12282.0,Duplicate Player,CB,,
110,240.0,,,,,923495.0,,,,Josh,25.0,Sokol,True,,,,Active,fc11de90-c957-11ec-b1d2-d334745b4f4f,,8533,,,9999999.0,,,Josh Sokol,C,,
111,0.0,00-0031550,,,16786.0,695206.0,,,,Shaq,30.0,Thompson,True,CAR,28413.0,LILB,Active,3bf0711c-793a-47e7-bcbd-a0ddf350fef4,,2330,['LB'],10424.0,523.0,DFD1026D2F79,10034.0,Shaq Thompson,LB,2978313.0,1.0
112,0.0,,461900.0,,15281.0,,,,,Chris,31.0,Pantale,False,,26991.0,,Inactive,614dd7ea-e1ac-4e3f-993b-39f2f62c7eeb,,1609,['TE'],,9999999.0,,8947.0,Chris Pantale,TE,16210.0,
113,0.0,00-0034725,843755.0,,20632.0,,,,,Ryan,25.0,Yurachek,True,,31715.0,,Active,d8bc2cac-4537-4541-b9ea-a51bdd63e20c,,5718,['TE'],,9999999.0,,13203.0,Ryan Yurachek,TE,3139447.0,
114,0.0,,596437.0,,18743.0,,,,,David,28.0,Watford,True,,30044.0,,Active,0f151d7d-c87e-4260-b5ab-f2596aa1ab06,,3916,['WR'],,9999999.0,,11653.0,David Watford,WR,2577807.0,
115,0.0,,,,21517.0,842372.0,,,,Terrell,26.0,Bonds,True,,32381.0,,Active,7af54f9d-0a09-45ce-b96c-a179bcbb11ca,,6639,['DB'],,9999999.0,,14165.0,Terrell Bonds,CB,3147988.0,
116,0.0,,829985.0,,20120.0,,,,,Evan,26.0,Berry,True,,31450.0,,Active,8f12880d-0375-4b70-836b-c1e88bcb3515,,5530,['WR'],,9999999.0,,13134.0,Evan Berry,WR,3115343.0,
117,0.0,,,,,1128933.0,,,,Taylor,23.0,Grimes,True,,,,Active,d15667f0-f31f-11ed-857b-51f5bc78307f,,11445,['WR'],,9999999.0,,17590.0,Taylor Grimes,WR,,
118,0.0,,,,4517.0,,,,,Jay,39.0,Ratliff,False,,7400.0,,Inactive,659e5aea-8030-42ab-a41c-fa07fcda8440,,174,['DL'],,9999999.0,,,Jay Ratliff,NT,8638.0,
119,28.8,00-0034654,749064.0,,20600.0,,,,,Dalyn,27.0,Dawkins,True,,31620.0,,Active,12c39c1f-d579-4bd5-b736-62afd23b8208,,5619,['RB'],,1497.0,,13293.0,Dalyn Dawkins,RB,3052449.0,
120,259.0,00-0034414,749635.0,,20039.0,749635.0,,,,Boston,29.0,Scott,True,,31171.0,,Active,768f6afa-ba24-40d9-bdc1-3184bba2ec2b,,5122,['RB'],13301.0,549.0,D3399A88060D,12996.0,Boston Scott,RB,3051439.0,
121,0.0,,,,,1057536.0,,,,Nate,25.0,Hobbs,True,LV,,LCB,Active,b34aa9fb-3f93-481b-8f68-7330c39e6e20,,7823,['DB'],,410.0,AB1443A71C5D,15387.0,Nate Hobbs,CB,,1.0
122,0.0,,927071.0,,20473.0,,,,,Sergio,29.0,Bailey II,False,,31253.0,,Inactive,,,5396,['WR'],,9999999.0,,,Sergio Bailey II,WR,4039320.0,
123,0.0,,,,22161.0,1067139.0,,Undisclosed,,Ledarius,25.0,Mack,True,,33176.0,,Inactive,306d7e5a-f0f6-4b30-8484-5d933361278e,,7160,"['DL', 'LB']",,9999999.0,,14979.0,Ledarius Mack,LB,4257195.0,
124,64.80000000000001,,,,17322.0,,,,,Kenny,29.0,Horsley,False,,,,Inactive,1573e322-5bdd-4c60-94fa-7f3e30ecf424,,2854,['DL'],,9999999.0,,,Kenny Horsley,DT,3169405.0,
125,0.0,,,,,1277914.0,,,,Devontez,23.0,Walker,True,BAL,,RWR,Active,b5d1ed29-c72a-45ff-ae60-337e13728b2f,,11629,['WR'],,267.0,8761214CCFC6,17728.0,Devontez Walker,WR,,4.0
126,94.0,,,,21498.0,,,,,Jomon,,Dotson,True,,,,Inactive,87df1dae-2eeb-430a-a2f3-95577bb3b7cf,,6623,['DB'],,9999999.0,,,Jomon Dotson,DB,,
127,0.0,00-0034754,,,19902.0,744650.0,,,,Oren,29.0,Burks,True,PHI,31058.0,RILB,Active,ab9bd5b1-eaf9-4f2d-8acd-fbc143980b17,,5031,['LB'],,667.0,6007E7CE7543,12919.0,Oren Burks,LB,3051746.0,3.0
128,0.0,,,,11957.0,,,,,Kory,35.0,Lichtensteiger,False,,8885.0,,Inactive,7f7b2a5a-be4e-40d1-9cd0-9a7dd225a8c0,,680,['OL'],4816.0,9999999.0,,7173.0,Kory Lichtensteiger,C,11342.0,
129,0.0,,,,,1057820.0,,,,Marvin,,Moody,True,,,,Active,c44b2d80-5fe7-11ef-aad0-a7c570fda3e0,,12446,['LB'],,9999999.0,E6DE4E7239EB88F7,18437.0,Marvin Moody,LB,,
130,0.0,,298837.0,,11011.0,,,,,Arthur,35.0,Jones,False,,24133.0,,Inactive,b2d0a246-20e5-4ca7-adf2-7d223921c169,,526,['DL'],5828.0,9999999.0,,6588.0,Arthur Jones,DE,13394.0,
