gsis_id,stats_id,injury_start_date,fantasy_data_id,swish_id,pandascore_id,injury_body_part,birth_city,first_name,age,last_name,active,team,yahoo_id,depth_chart_position,status,sportradar_id,injury_notes,player_id,fantasy_positions,rotoworld_id,search_rank,oddsjam_id,rotowire_id,full_name,position,espn_id,depth_chart_order
,,,,949082,,,,Kadofi,,Wright,TRUE,,,,Active,22476480-d255-11ec-b16e-cf7159baf83d,,8759,['LB'],,9999999,,16481,Kadofi Wright,LB,,
,,,,,,,,James,,Smith,TRUE,,,,Active,f163999b-6b80-4fea-bf19-919ed2518bd3,,8086,['P'],,,,,James Smith,P,,
00-0031127,,,16429,,,,,Brandon,29,Dunn,TRUE,,27835,,Active,29626ee6-b528-4618-a4a5-771a5b0ff54d,,2105,['DL'],,821,,9817,Brandon Dunn,NT,17061,
,,,,,,,,Jasper,,Parks,TRUE,,,,Active,2b7f5730-0c99-11ef-9d42-2f71a9657c45,,12348,['OL'],,9999999,,,Jasper Parks,OL,,
,,,18385,,,,,Channing,29,Ward,FALSE,,29593,,Inactive,29b80727-e28c-43a0-8f45-dffb881c6704,,3600,['DL'],,9999999,,11415,Channing Ward,DT,2984056,
00-0033420,752222,,19208,,,,,Donald,27,Payne,TRUE,,30622,,Active,93d10760-436e-4638-b506-a5c655ed5365,,4352,"['DB', 'LB']",,1235,,12422,Donald Payne,LB,3048402,
00-0031599,727272,,16934,,,,,Cameron,31,Artis-Payne,FALSE,,28562,,Inactive,f413d6fb-5105-4110-b915-d92840a3e656,,2477,['RB'],10364,9999999,,10187,Cameron Artis-Payne,RB,3043097,
,,,,,,,,BJ,,Davis,TRUE,,,,Active,a5c03660-112e-11ef-a877-e763ea621c1e,,12407,['LB'],,9999999,,,BJ Davis,LB,,
00-0032714,,,18287,,,,,Alex,27,Balducci,FALSE,,29762,,Inactive,4e31b011-050f-4024-8a7f-bbae9b01b216,,3521,['OL'],,9999999,,11549,Alex Balducci,G,2971279,
 00-0035727,,,21098,1164429,,,,Durval,29,Queiroz Neto,TRUE,MIA,31823,,Active,890deaca-e542-4565-95f7-b0bacc9c46ba,,6197,"['DL', 'OL']",,9999999,,13932,Durval Queiroz Neto,G,4421391,
,,,,1052012,,,,Haskell,24,Garrett,TRUE,,,,Active,03ac3910-c95e-11ec-b1d2-d334745b4f4f,,8337,['DL'],,9999999,,15998,Haskell Garrett,DL,,
,607091,,17210,,,,,Nick,28,Marshall,FALSE,,28849,,Inactive,3a5ab878-4702-49e1-ba17-daa4c4a381c9,,2742,['DB'],,9999999,,10428,Nick Marshall,CB,3051898,
 00-0035258,,,20761,867385,,,,Hjalte,28,Froholdt,TRUE,ARI,31950,OL,Active,04ca77dd-b55f-439e-a593-37dfc8ea8320,,6084,"['OG', 'OL']",,9999999,F5A44CEC4FA4,13856,Hjalte Froholdt,G,3886633,
00-0033954,,,19066,744677,,Hand,,Jayon,28,Brown,TRUE,,30268,,Inactive,29c53cbc-9d94-46af-b46a-674f9c1e5c79,,4220,['LB'],,9999999,,11963,Jayon Brown,LB,3047559,
00-0031019,,,16481,509107,,,,Corey,32,Linsley,TRUE,,27689,,Active,8a55e15e-9385-4648-8123-bc5f50f6b304,,2141,['OL'],9674,9999999,7BF7E14172BC,9702,Corey Linsley,C,16864,
,,,15821,,,,,K,30,Browner,FALSE,,26554,,Inactive,,,1768,['DL'],,9999999,,9909,K Browner,DE,15698,
 00-0035115,867664,,21010,867664,,,,Te'von,24,Coney,TRUE,,32340,,Active,c3f75363-b89a-4d6f-be40-e10ee2704c6c,,6020,['LB'],,9999999,,13799,Te'von Coney,LB,3862861,
,,,,926835,,Undisclosed,,Andrew,,Parchment,TRUE,,,,Active,bd7cc370-ca1f-11ec-aeb5-1b91b32ddede,,8572,['WR'],,593,,16510,Andrew Parchment,WR,,
00-0034776,,,20658,,,,,Kyle,26,Wilson,FALSE,,31745,,Inactive,172b5902-e710-4101-ae32-9c18be65266b,,5749,['LB'],,9999999,,13350,Kyle Wilson,OLB,4036493,
,,,18621,,,,,Trip,25,Thurman,FALSE,,29911,RG,Inactive,,,3806,['OL'],,9999999,,11380,Trip Thurman,G,,3
00-0030251,459334,,4175,,,,,Wes,31,Horton,TRUE,,27093,,Injured Reserve,6b49d038-966e-40b9-bb1e-fb4e94543a95,,161,['DL'],,9999999,,9079,Wes Horton,DE,16431,
,552987,,17370,,,,,Hutson,,Mason,FALSE,,,,Inactive,7ef64258-92b6-4b23-9de4-d7c339c4a66e,,2902,,,9999999,,,Hutson Mason,,,
00-0030382,494295,,15227,494295,,,,Kevin,31,Minter,TRUE,,26668,,Active,186014e2-3430-4510-867f-a7013daf0bb8,,1577,['LB'],8443,9999999,,8694,Kevin Minter,LB,15856,
00-0030197,613087,,15855,,,,,Deon,31,Lacey,TRUE,,27348,,Active,a57a96ca-7aa8-4e0f-9ba8-437690fe50dc,,1774,['LB'],,9999999,,11703,Deon Lacey,LB,16475,
00-0032442,,,18130,699707,,,,Elandon,30,Roberts,TRUE,PIT,29448,RILB,Active,f6d7cf0f-72d2-473f-a44b-4a253587ca0f,,3369,['LB'],,600,EEC72CD6E534,11234,Elandon Roberts,LB,2987743,1
00-0034477,,,20084,,,,,Alec,27,James,TRUE,,31307,,Active,6106a497-f2f9-4ee0-bef6-c6d9c8943d39,,5157,['DL'],,9999999,,12721,Alec James,DE,3045268,
 00-0035268,884791,,20743,884791,,,,Ryquell,25,Armstead,TRUE,,31972,,Active,ce079a73-5884-4184-909a-8feafd4645d9,,6007,['RB'],14167,9999999,,13473,Ryquell Armstead,RB,3923397,
00-0032841,589999,,18596,,,,,Paul,28,Turner,FALSE,,29686,,Inactive,c92f0c72-f333-4c52-ba7d-4797cbf43078,,3783,['WR'],,9999999,,11540,Paul Turner,WR,2577286,
 00-0032297,,,17496,,,,,Kitt,31,O'Brien,TRUE,,29187,,Active,5bd4b926-db76-436f-9390-5c96475245fc,,2989,['OL'],,9999999,,11450,Kitt O'Brien,G,2470264,
,,,880,,,,,Kenny,33,Phillips,FALSE,,8808,,Inactive,391881cd-4f9f-49c8-ba78-10ce74728f6d,,33,['DB'],,9999999,,,Kenny Phillips,SS,11265,
00-0029212,469179,,14225,469179,,,,Tahir,31,Whitehead,TRUE,,25848,,Active,70eae82c-30ea-491f-b71c-aa11f47af476,,1160,['LB'],7588,9999999,,8341,Tahir Whitehead,LB,15070,
00-0033262,835385,,19180,,,,,Colin,26,Jeter,TRUE,,30527,,Inactive,69026a74-4f62-418e-8683-208987dfa4b4,,4327,['TE'],,9999999,,12123,Colin Jeter,TE,3115399,
 00-0034991,,,21113,875491,,Back,,Drew,27,Forbes,TRUE,,32021,,Active,8f0e2ff1-fa77-4049-aa94-159a37ed5c51,,6224,"['OG', 'OL']",,9999999,066586D0645A,13915,Drew Forbes,OG,3910156,
00-0028787,331927,,14740,,,,,Kai,34,Forbath,TRUE,,25648,,Inactive,5514afb6-bd43-49a8-9bf7-b8baaaecdabe,,1287,['K'],7362,698,,7544,Kai Forbath,K,14816,
,,,18588,,,,,John,24,Depalma,FALSE,,29673,,Inactive,,,3775,['LS'],,9999999,,11530,John Depalma,LS,2976628,
,,,17112,,,,,Terrance,27,Plummer,FALSE,,28863,,Inactive,f989c91d-7389-45d6-8883-dcf46f531cff,,2644,['LB'],,9999999,,10696,Terrance Plummer,LB,2575025,
00-0028620,,,13140,,,,,Mark,33,Herzlich,FALSE,,25509,,Inactive,30be69a5-f203-49dc-a354-19e4733a80da,,909,['LB'],,9999999,,7479,Mark Herzlich,LB,14262,
,,,22105,,,,,Ray,25,Lima,TRUE,,33241,,Active,f9e37976-c5dd-44b8-aedb-c69d169b5b73,,7031,['DL'],,9999999,,15028,Ray Lima,DT,,
,215769,,12548,,,,,Scott,35,Chandler,FALSE,,8383,,Inactive,db1af021-0d38-4b01-86e8-8b4cc1126064,,768,['TE'],4257,9999999,,5303,Scott Chandler,TE,10572,
,,,17764,,,,,Terry,29,Poole,TRUE,,28518,,Active,a899230a-ae9d-4158-9208-eb3b18a49f8a,,3049,['OL'],,9999999,,10457,Terry Poole,OT,2976121,
00-0034220,835077,,20160,,,,,Korey,26,Robertson,TRUE,,31240,,Active,43ed9941-a21d-46a6-aed8-e8b3f8e643a7,,5210,['WR'],,9999999,,12501,Korey Robertson,WR,3123968,
00-0032795,694662,,18116,694662,,Undisclosed,,Cody,28,Core,TRUE,,29433,,Active,fa6b16fe-d3cd-4296-a0e6-03ad13d27a57,,3355,['WR'],,9999999,,10981,Cody Core,WR,2980378,
,741311,,19222,,,,,Darrin,26,Laufasa,TRUE,,30580,,Active,e1a1baa4-5604-4cbe-8c2b-92af5b44f9ca,,4365,['RB'],,9999999,,,Darrin Laufasa,FB,3042520,
00-0032133,590769,,16898,,,,,David,27,Cobb,FALSE,,28526,,Inactive,65e4d6cc-988b-42f6-9eef-4fc70eb8f564,,2441,['RB'],10369,9999999,,10149,David Cobb,RB,2576303,
,,,,1174702,,,,Steele,24,Chambers,TRUE,,,,Active,c292a050-07bc-11ef-b374-9ffed7f18c67,,12130,['LB'],,9999999,226FFB7A0918,17871,Steele Chambers,LB,,
,,,,1172049,,,,Warren,23,McClendon,TRUE,LAR,,OL,Active,f204a8e1-2127-4637-aacc-fae233a2fa01,,10965,['OL'],,9999999,9ED7C88F91B5,16894,Warren McClendon,OL,,
,269215,,9369,,,,,Justin,34,Forsett,FALSE,,9010,,Inactive,5e5c57a2-f141-4fd7-848d-ea48e8d96a6e,,458,['RB'],4819,9999999,,5669,Justin Forsett,RB,11467,
00-0031387,605752,,16451,605752,,,,Eric,28,Ebron,TRUE,PIT,27538,,Inactive,9fbcfae9-dd14-415c-8952-9b1b5dff0dfc,,2118,['TE'],9390,215,,9210,Eric Ebron,TE,16732,
,,,,1326624,,,,Byron,21,Murphy,TRUE,SEA,,RDE,Active,d7cd56ba-a624-4149-83d0-a2c66df65804,,11668,['DL'],,284,9AE2FF3A76B9,17736,Byron Murphy,DL,,2
,,,22123,,,,,Austin,26,MacGinnis,TRUE,,32667,,Active,7f97446b-4e10-4b1d-b68c-9b1bc7f1c85f,,7095,['K'],,1927,,14354,Austin MacGinnis,K,3053774,
,,,21965,866580,,,,James,26,Morgan,TRUE,,32795,,Active,d0b866b8-6221-492c-a80b-4a12bbd13e64,,7081,['QB'],,9999999,,14531,James Morgan,QB,3914395,
,,,,1056649,,,,Jack,24,Coco,TRUE,,,,Active,6b3af1d0-d6e6-11ec-a220-cd44ebc779cd,,8907,['LS'],,9999999,,,Jack Coco,LS,,
,,,19770,,,,,Brian,,Flores,FALSE,,,,Inactive,,,4870,,13050,9999999,,,Brian Flores,,,
00-0034638,,,20278,,,,,Josh,25,Fatu,TRUE,,31633,,Active,3555b24f-ed5c-41a3-aead-34e7b64d5c4b,,5689,['DL'],,9999999,,13194,Josh Fatu,DT,4035707,
,,,21699,,,,,Tavonn,25,Salter,TRUE,,32658,,Inactive,b4d7e21a-4a00-4a0a-85c4-0c394b4ad879,,6755,['WR'],,9999999,,,Tavonn Salter,WR,,
00-0031354,,,16272,,,,,Lamin,29,Barrow,FALSE,,27684,,Inactive,61033955-2852-4620-a5ea-cc596a8f4e12,,2000,['LB'],,9999999,,9385,Lamin Barrow,LB,16852,
00-0031575,,,16875,553047,,,,Jamil,30,Douglas,TRUE,,28502,,Active,9be53b35-e7fe-4f28-97bc-09d87f782ced,,2419,['OL'],,9999999,,10294,Jamil Douglas,OL,2516927,
,,,,1068182,,,,Ben,26,Brown,TRUE,LV,,,Active,c3806b80-d2f0-11ec-96a0-c3471a31202c,,8787,['OG'],,9999999,E4C6DF321E80,16512,Ben Brown,OG,,
 00-0035298,866578,,21138,866578,,,,Scotty,27,Miller,TRUE,PIT,32040,SWR,Active,85e18d5f-8a3f-4b6c-88fe-dfdaaed5554e,,6290,['WR'],14275,481,C2B90664B864,13987,Scotty Miller,WR,3914397,6
,557190,,17241,,,,,Tyler,28,Murphy,FALSE,,28666,,Inactive,d00d0c9c-3220-4e3f-949a-ea3d61b517c8,,2773,['WR'],,9999999,,10516,Tyler Murphy,WR,2516059,
00-0031628,,,17006,560606,,,,Darryl,31,Roberts,TRUE,,28635,,Active,5ce96781-4dea-4995-a6ae-7e8ba7acfdbc,,2546,['DB'],10620,9999999,,10427,Darryl Roberts,CB,2515490,
,,,,1060881,,Back,,Jason,24,Lewan,TRUE,,,,Active,6c8b92d0-e908-11ed-b596-c1b589d480f0,,11207,['DL'],,9999999,,17531,Jason Lewan,DL,,
,,,,919303,,,,Jack,26,Jones,TRUE,LV,,RCB,Active,c816f5e3-7abe-4fc5-b6e0-4151017210b0,,8261,['DB'],,9999999,ED6B56F1C254,15809,Jack Jones,DB,,1
00-0034648,,,20282,728263,,,,Ryan,27,Santoso,TRUE,,31643,,Active,d58166e2-24ee-4dd2-ae22-36b05634eb6d,,5692,"['K', 'P']",,367,,13526,Ryan Santoso,K,3040204,
,,,19345,,,,,Paul,29,Magloire,TRUE,,30478,,Inactive,8d539e8b-8de4-4fae-9985-d3841f467eda,,4477,['LB'],,9999999,,,Paul Magloire,ILB,,
,,,,924127,,Undisclosed,,Milo,26,Eifler,TRUE,,,LB,Active,c75717d2-be1d-4305-9bae-5a18d9cedca6,,7878,['LB'],,9999999,019F4DBB6EFC,15388,Milo Eifler,LB,,
,,,,1183866,,,,Clarence,24,Hicks,TRUE,,,,Active,3a15a0d0-d2f1-11ec-96a0-c3471a31202c,,8780,['LB'],,9999999,,16515,Clarence Hicks,LB,,
,,,,1214812,,,,Darrell,24,Luter,TRUE,SF,,RCB,Active,8b45bbcf-b700-4db4-8382-163ddf2db169,,10978,['DB'],,9999999,8346C902F544,16962,Darrell Luter,CB,,2
,,,,1057725,,,,Carlos,25,Washington,TRUE,ATL,,,Active,43670880-e8f9-11ed-a4c3-31452e24a6c7,,11186,['RB'],,325,9436F5587D12,17465,Carlos Washington,RB,,
,,,,1446764,,,,Maalik,25,Hall,TRUE,,,,Inactive,0bf78820-ebab-11ed-8ac0-27ad7289f3f9,,11302,['LB'],,9999999,6BF9ECB69124,17535,Maalik Hall,LB,,
 00-0035451,,,21244,,,,,Johnny,26,Dwight,TRUE,,32505,,Active,b6086d5d-4976-43ed-b5e5-56a0251a8e30,,6337,['DL'],,9999999,,14217,Johnny Dwight,NT,3126348,
,,,,1326601,,Knee - ACL,,Jonathon,21,Brooks,TRUE,CAR,,RB,Active,5c842941-844b-4f6a-bce4-26b377146674,Surgery,11583,['RB'],,78,84C4F05F8EFF,17747,Jonathon Brooks,RB,,5
 00-0035064,,,21428,,,,,Lawrence,26,Marshall,TRUE,,32258,,Active,2d133844-4e02-460b-819b-d8176407dedb,,6463,['DL'],,9999999,,,Lawrence Marshall,DL,,
,,,,1058645,,,,Daiyan,24,Henley,TRUE,LAC,,LILB,Active,93f17bc5-55d5-441a-a29d-d419ed4725e7,,10914,['LB'],,626,646AE042CE3E,16948,Daiyan Henley,LB,,1
,,,16998,,,,,Gerod,23,Holliman,FALSE,,28627,,Inactive,c5ff1f50-abc4-4106-826a-98649d194e2d,,2538,['DB'],,9999999,,10394,Gerod Holliman,FS,2970179,
,,,6515,,,,,Evan,38,Mathis,FALSE,,7255,,Inactive,3d0f5d99-b488-42b1-b3a3-71778304fc47,,262,['OL'],3216,9999999,,4535,Evan Mathis,G,8493,
,,,22381,,,,,Devin,25,Phelps,TRUE,,33084,,Active,af894be2-d4d3-4a13-b2f4-2982ef815092,,7396,['WR'],,9999999,,14945,Devin Phelps,WR,,
00-0034577,822350,,20053,822350,,,,Kyle,28,Allen,TRUE,PIT,31301,QB,Active,d2023f5b-f73b-43ad-a816-f10dadfdfaed,,5127,['QB'],13495,385,AD2F8D590BE0,12623,Kyle Allen,QB,3115293,3
 00-0031989,870719,,17135,,,,,Harold,27,Jones-Quartey,FALSE,,29061,,Inactive,20a9d2d4-9abc-4156-9bab-c8471efb1139,,2667,['DB'],,9999999,,10566,Harold Jones-Quartey,SS,3894939,
,,,,1056632,,,,Kris,,Leach,TRUE,,,,Active,fa598ff0-f320-11ed-b0c1-db5ed3f06fcb,,11447,['TE'],,9999999,,17592,Kris Leach,TE,,
,,,,,,,,Johnny,,Hudson,TRUE,,,,Active,a7cac410-0ca7-11ef-a68e-5f1fb344b6cd,,12362,['DL'],,9999999,,,Johnny Hudson,DT,,
,,,,1170567,,,,Kenny,23,Dyson,TRUE,CAR,,,Active,f1608400-0ef7-11ef-937d-e3ddb9378fcd,,12391,['LB'],,9999999,62F3FFDA1DE7,18319,Kenny Dyson,LB,,
,,,,1074707,,Ankle,,James,25,Hudson,TRUE,CLE,,OL,Active,9a147206-ba5e-49b9-801c-a7f6832be2c5,,7728,"['OL', 'OT']",,9999999,3CCC01BFD823,15498,James Hudson,OT,,
00-0034609,,,20505,,,,,Sergio,27,Bailey,TRUE,,900326,,Active,df45a0dc-ab7f-4e42-a091-b49b37a266bd,,5408,['WR'],,9999999,,13069,Sergio Bailey,WR,,
,600363,,17573,,,,,Dan,24,Light,FALSE,,,,Inactive,a353fbfa-ad0c-4fb5-8880-850b4b640e52,,3020,['TE'],,9999999,,,Dan Light,TE,,
,702995,,17347,,,,,Isiah,27,Ferguson,FALSE,,28992,,Inactive,fa1179cc-f920-47c6-87e8-4a220ce34f5b,,2879,['WR'],,9999999,,10671,Isiah Ferguson,WR,2984816,
00-0034073,752665,,20361,752665,,,,Ross,29,Dwelley,TRUE,ATL,31329,TE,Active,70473218-5ae3-47b4-86fd-151e68f1e8b9,,5285,['TE'],,9999999,DCDF9500779B,13030,Ross Dwelley,TE,3120303,3
 00-0035642,,,20737,881646,,,,Josh,27,Hines-Allen,TRUE,JAX,31839,RDE,Active,dd7be5f3-c615-4621-92e1-2434519cb1f9,,5840,"['DL', 'LB']",,118,ECA3DA94808A,13642,Josh Hines-Allen,DE,3915239,1
,,,22033,1059225,,,,Tristan,25,Wirfs,TRUE,TB,32683,OL,Active,e39240b4-cac5-453f-b99f-6bbbdd1c9c82,,6793,"['OL', 'OT']",,9999999,BD3DB19C60B8,14616,Tristan Wirfs,T,4240589,
00-0030089,466869,,15263,466869,,,,Luke,31,Willson,TRUE,,26781,,Injured Reserve,16c67c97-ffd9-4f92-917d-ad6124ce1f6e,,1603,['TE'],8567,500,,8907,Luke Willson,TE,16121,
 00-0035688,,,21110,1165575,,,,Trey,27,Pipkins,TRUE,LAC,31923,OL,Active,42931961-6deb-4e33-bbe9-bf8f77d29da0,,6213,"['OL', 'OT']",,9999999,3E53B16D6FCA,13659,Trey Pipkins,T,4411189,
00-0023894,,,5274,,,,,Donald,38,Penn,TRUE,,8119,,Injured Reserve,50bcb5d3-62fb-45ac-b25b-5dffbff0cb0c,,207,"['OL', 'OT']",4097,9999999,,5150,Donald Penn,OT,10062,
00-0033971,733270,,19126,,,,,Stevie,30,Tu'ikolovatu,TRUE,,30336,,Active,d75903d3-b3c5-405d-a99b-d625bb063d82,,4280,['DL'],,9999999,,12215,Stevie Tu'ikolovatu,NT,3052515,
,591550,,17399,,,,,Justin,,Tukes,FALSE,,28659,,Inactive,8986dbf6-500f-4bd6-bab5-5b00d4f25164,,2930,['TE'],,9999999,,,Justin Tukes,TE,,
,,,19452,,,,,Austin,28,Appleby,TRUE,,30779,,Active,bc893c74-874d-4d7e-b105-f52e454f6a40,,4931,['QB'],,9999999,,,Austin Appleby,QB,,
,,,,1130630,,,,Kohl,,Levao,TRUE,NYJ,,,Active,ee9ced10-2e39-11ef-98c9-23002ceb2ccc,,12429,['OL'],,9999999,5851EF5B34B1,,Kohl Levao,OL,,
,,,16747,,,,,Kevin,26,Fogg,FALSE,,28308,,Inactive,6dedddf6-9d67-4d74-bd63-6929b7c18d88,,2299,['DB'],,9999999,,,Kevin Fogg,CB,17491,
,,,,1248062,,,,Jaylen,25,Watson,TRUE,KC,,LCB,Active,938beb66-29b3-4bf5-ac8e-1b36d21fdcde,,8373,['DB'],,9999999,EDEB24F2EEA7,16074,Jaylen Watson,DB,,3
,,,,1176687,,Undisclosed,,SirVocea,24,Dennis,TRUE,TB,,LILB,Active,c5a8f0e1-b5ff-4018-b4da-3676ac12207e,,10980,['LB'],,9999999,6A90C0452F56,16737,SirVocea Dennis,LB,,2
,930622,,18751,,,,,Franky,25,Okafor,FALSE,,30050,,Inactive,,,3923,['WR'],,9999999,,11623,Franky Okafor,WR,4038380,
00-0034388,745203,,19967,745203,,,,Davontae,28,Harris,TRUE,,31121,,Active,45c926b6-0f2f-4d29-b806-d21e4ea89ba2,,5078,['DB'],,9999999,,12726,Davontae Harris,CB,3047188,
00-0033269,,,19187,886184,,,,Rigoberto,29,Sanchez,TRUE,IND,30534,P,Active,8237c04f-a1c4-4c31-b5de-3afb3c81389f,,4331,['P'],12663,9999999,B07C9144B3B6,12390,Rigoberto Sanchez,P,3914922,
00-0031225,556700,,16213,,,,,Julius,31,Warmsley,FALSE,,28233,,Inactive,efe0a829-1c7a-4460-b099-089bdb64b819,,1959,['DL'],,9999999,,10443,Julius Warmsley,DT,17428,
,,,21908,879082,,Knee - ACL,,Chauncey,24,Rivers,TRUE,,32996,,Active,a5a7243e-d842-400d-89ff-5d451338426f,Surgery,7019,"['DL', 'LB']",,9999999,,14725,Chauncey Rivers,LB,3915186,
,,,,1108029,,,,Kevin,25,Shaa,TRUE,,,,Active,7d9b6940-ce08-11ec-9598-03840dd5f387,,8697,['WR'],,439,,16420,Kevin Shaa,WR,,
,,,17330,,,,,Tony,25,Johnson,FALSE,,,,Inactive,,,2862,['K'],,9999999,,,Tony Johnson,K,3040564,
,604741,,16942,,,,,Duplicate,25,Player,FALSE,,,,Inactive,,,4824,['DB'],,9999999,,,Duplicate Player,CB,2574530,
,,,,1180322,,,,Demani,23,Richardson,TRUE,CAR,,,Active,325fd170-0716-11ef-ba1c-2110081547cc,,12011,['DB'],,9999999,AC21E75BB397,18002,Demani Richardson,DB,,
,,,,1178082,,,,Rason,,Williams,TRUE,,,,Active,513a8af0-071a-11ef-8f3b-e92b5c737243,,12023,['DL'],,9999999,70A365F8FFC3,18239,Rason Williams,DL,,
00-0027952,463653,,13393,463653,,,,Robert,32,Quinn,TRUE,,24801,,Active,57bd3249-bae3-4e13-b4d6-f86dbc4978e7,,967,"['DL', 'LB']",6557,136,,7418,Robert Quinn,LB,13984,
00-0033287,,,19002,,,,,Nico,27,Siragusa,FALSE,,30235,,Inactive,6b01960b-1a92-4aec-a262-db57ca85c22b,,4156,['OL'],12279,9999999,,11819,Nico Siragusa,G,2976113,
00-0033589,1049915,,19120,1049915,,,,David,29,Moore,TRUE,CAR,30339,LWR,Active,aecc1809-4628-4c3a-8b2b-c8f2858d2492,,4274,['WR'],12427,697,F9BCFC8BFF7B,12216,David Moore,WR,4212909,5
00-0031796,590027,,17037,590027,,,,Justin,29,Coleman,TRUE,,28835,,Active,d766ee35-8ece-447d-94e6-1d33ba427b02,,2572,['DB'],10927,9999999,,10430,Justin Coleman,CB,2577707,
 00-0027023,,,8776,,,,,Michael,34,Mitchell,FALSE,,9311,,Inactive,ca8815bc-c68f-4d18-80fc-f61e4a2053b8,,395,['DB'],5308,9999999,,6102,Michael Mitchell,FS,12619,
,399316,,14847,,,,,Ifeanyi,32,Momah,FALSE,,26614,,Inactive,b48a2c0a-f3cf-412d-9078-0313680d49e0,,1332,['WR'],,9999999,,8836,Ifeanyi Momah,WR,15775,
,,,16446,,,,,Brock,28,Vereen,FALSE,,27659,,Inactive,6a7f7370-a4df-4f2e-94fd-36913bc5a237,,2116,['DB'],,9999999,,9315,Brock Vereen,FS,16906,
,,,,1120545,,,,Leddie,22,Brown,TRUE,,,,Active,d60db5f0-ca2b-11ec-a896-a541b322f383,,8217,['RB'],,9999999,,15890,Leddie Brown,RB,,
,447735,,14152,,,,,James,31,Hanna,FALSE,,25896,,Inactive,d688ad2a-0c21-4749-99c6-4e6da588e6a8,,1147,['TE'],,9999999,,8227,James Hanna,TE,14906,
00-0030572,591520,,15067,591520,,,,D.J.,31,Hayden,TRUE,WAS,26635,,Active,5c4ec28a-5393-4073-a71d-df0dad8858c6,,1472,['DB'],8491,9999999,,8879,D.J. Hayden,CB,15794,
 00-0035507,,,21165,866953,,,,Kyle,27,Phillips,TRUE,,32530,,Active,4e2c85e2-3efb-4c5e-ba5e-3c75202e4f00,,6235,['DL'],,9999999,90519F494FCD,13708,Kyle Phillips,DT,3886528,
,,,21784,913170,,,,Zack,26,Moss,TRUE,CIN,32756,RB,Active,d8fef424-aa41-4c26-9bce-1265b53cd5e2,,6845,['RB'],,89,145B52ED9612,14564,Zack Moss,RB,4035676,1
,,,21922,913141,,Hamstring,,Terrell,25,Burgess,TRUE,BUF,32774,DB,Inactive,b222de39-0a5e-4bbe-b239-083a500194bb,,7036,['DB'],,9999999,041E775F049F,14702,Terrell Burgess,DB,4035663,
00-0032680,,,18560,,,,,Pace,27,Murphy,FALSE,,29746,,Inactive,02d2c680-e929-41d9-b514-67ffe0c4cd2d,,3748,['OL'],,9999999,,11576,Pace Murphy,OT,2974612,
,222428,,8564,,,,,Nate,37,Washington,FALSE,,7492,,Inactive,1899df56-d4be-44cf-97be-6d3b484d45ac,,370,['WR'],3446,9999999,,4648,Nate Washington,WR,9307,
 00-0035389,,,21438,,,,,Keegan,26,Render,TRUE,,32407,,Active,99fb51a5-1ab1-4818-90aa-f0c10944067d,,6541,['OL'],,9999999,,14022,Keegan Render,C,3144996,
,,,21575,,,,,Juwon,26,Young,TRUE,,32580,,Active,fc3f7cad-cf85-4b17-a798-2ddf0e4f95b0,,6676,['LB'],,9999999,,14292,Juwon Young,OLB,3123063,
,606113,,18720,,,,,Paul,26,Lang,FALSE,,30027,,Inactive,,,3897,['TE'],,9999999,,11632,Paul Lang,TE,2576272,
,,,22053,1066871,,Knee,,Harrison,25,Hand,TRUE,ATL,32839,DB,Inactive,ef3475dd-30bc-4f1a-9c44-4a8ecaca476e,,6961,['DB'],,9999999,B36523570C99,14522,Harrison Hand,CB,4259170,
,,,,976790,,,,Chris,24,Coleman,TRUE,,,,Active,3a6495c0-ef86-11ed-a7a3-8dc6b3695836,,11366,['WR'],,357,,17566,Chris Coleman,WR,,
00-0030290,512068,,14920,,,,,Cobi,31,Hamilton,FALSE,,26820,,Inactive,d48f6897-5e58-4233-b199-feeeb8600613,,1390,['WR'],8597,9999999,,8799,Cobi Hamilton,WR,15983,
,,,22398,,,,,James,25,Lockhart,TRUE,,32935,,Active,0cdc81d5-9afa-449b-9a22-b89d1051eb82,,7417,['LB'],,2000,,15069,James Lockhart,LB,3917341,
 00-0035322,830983,,21409,830983,,Undisclosed,,Nate,26,Becker,TRUE,,32449,,Inactive,34ecc6f0-1ee7-4d66-b8e6-e66307e5c835,,6535,['TE'],,9999999,,14208,Nate Becker,TE,3125999,
,,,,1174216,,,,Caedan,24,Wallace,TRUE,NE,,OL,Active,e7e81103-5c90-4b85-98a4-34e6ac4b6e97,,11711,['OL'],,9999999,92AB30815515,18014,Caedan Wallace,OL,,
00-0032071,,,17003,737867,,,,Trent,31,Brown,TRUE,CIN,28632,OL,Active,173831a7-d33d-4d2a-8dd9-4e36182e23cc,,2543,"['OL', 'OT']",10616,9999999,8AF6A133188C,10285,Trent Brown,OL,3043109,
,,,20097,,,,,Heath,,Harding,FALSE,ATL,,,Active,,,5150,['DB'],,9999999,,,Heath Harding,CB,3052477,
,,,19282,,,,,Andrew,28,Jelks,TRUE,,30662,,Active,a8eb95bb-f159-4165-b918-87c9dbafdfeb,,4422,['OL'],,9999999,,12310,Andrew Jelks,OT,2972353,
,749703,,19153,,,,,Tyler,27,Renew,TRUE,,30463,,Active,102767b9-144b-45e1-bb5a-5c0fbcd4acad,,4305,['RB'],,9999999,,12319,Tyler Renew,RB,3049733,
