,Projections_2024,Projections_2022,Stats_2022,stats_id,Stats_2023,Cost_2023,Cost_2022,Bought_By_2023,Bought_By_2022,VORP_2024_med,VORP_2024_mean,VALUE,fantasy_data_id,Projections_2023,active,team,status,player_id,fantasy_positions,full_name,position,depth_chart_order
6359,22.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,LAC,Active,11240,['DL'],CJ Okoye,DL,
6364,262.0,171.0,241.0,,168.0,0,0,,,0,0,0,,204.0,True,MIA,Active,7635,"['DL', 'LB']",Jaelan Phillips,LB,1.0
6369,136.0,0.0,0.0,,71.0,0,0,,,0,0,0,,86.0,True,ARI,Active,10932,['DB'],Garrett Williams,DB,1.0
6373,167.0,191.0,83.0,,122.0,0,0,,,0,0,0,,102.0,True,KC,Active,8294,['DB'],Bryan Cook,DB,1.0
6375,40.0,0.0,0.0,,0.0,0,0,,,0,0,0,21125.0,0.0,True,NYG,Active,6294,['LB'],Ty Summers,LB,
6376,63.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12417,['DB'],Jason Maitre,CB,
6378,11.5,60.9,19.1,,5.0,0,0,,,0,0,0,,29.8,True,NO,Active,7720,['RB'],Kene Nwangwu,RB,
6380,10.0,0.0,0.0,,49.0,0,0,,,0,0,0,,0.0,True,SEA,Active,10945,['DL'],Cameron Young,DT,
6388,47.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,LAC,Inactive,12418,['LB'],Chris Collins,LB,
6394,56.0,0.0,19.0,,43.0,0,0,,,0,0,0,,0.0,True,NE,Active,7921,"['DL', 'LB']",Christian Elliss,LB,2.0
6423,51.0,124.0,45.0,,159.0,0,0,,,0,0,0,,191.0,True,DEN,Active,8280,"['DL', 'LB']",Nik Bonitto,LB,2.0
6424,34.0,80.0,4.0,,0.0,0,0,,,0,0,0,,112.0,True,GB,Active,7712,['DB'],Robert Rochell,DB,
6425,262.0,249.0,277.0,884284.0,228.0,0,0,,,0,0,0,19960.0,283.0,True,PIT,Active,5071,['DB'],DeShon Elliott,DB,1.0
6428,58.0,0.0,0.0,,2.0,0,0,,,0,0,0,,0.0,True,NYJ,Active,7673,['LB'],Chazz Surratt,LB,2.0
6429,14.0,0.0,0.0,,32.0,0,0,,,0,0,0,22232.0,0.0,True,ATL,Active,7231,"['DL', 'LB']",LaCale London,DT,
6430,155.0,100.0,223.0,,202.0,0,0,,,0,0,0,,138.0,True,MIA,Active,8857,['DB'],Kader Kohou,CB,1.0
6431,87.1,0.0,0.0,,15.2,0,0,,,0,0,0,,92.0,True,NYG,Active,10223,['RB'],Eric Gray,RB,3.0
6436,10.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Inactive,8689,['DL'],Matt Gotel,DT,
6439,14.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,JAX,Active,11736,['DL'],Jordan Jefferson,DT,3.0
6441,86.9,93.4,123.4,,151.9,2,1,wopemganghamstyle,ChrisMoffitt,0,0,0,21772.0,94.2,True,CHI,Active,6826,['TE'],Cole Kmet,TE,1.0
6450,13.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,NYJ,Active,12238,['DL'],Eric Watts,DL,4.0
6456,79.0,54.0,66.0,,0.0,0,0,,,0,0,0,,0.0,True,NYG,Active,8854,['LB'],Tomon Fox,LB,
6462,4.1,88.5,30.5,913826.0,22.1,0,0,,,0,0,0,20150.0,28.900000000000002,True,WAS,Active,5199,['WR'],Byron Pringle,WR,7.0
6468,25.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,IND,Active,11775,['DB'],Jaylin Simpson,DB,
6480,84.0,0.0,0.0,,143.0,0,0,,,0,0,0,,89.0,True,NO,Active,11058,['K'],Blake Grupe,K,1.0
6486,346.0,300.0,377.0,,387.0,1,0,karatorbert,,0,0,0,21982.0,341.0,True,PIT,Active,6807,['LB'],Patrick Queen,LB,1.0
6488,54.0,0.0,6.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,8340,['LB'],JoJo Domann,LB,
6495,29.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11935,['DB'],A.J. Woods,CB,
6496,15.0,0.0,0.0,,3.0,0,0,,,0,0,0,,0.0,True,,Active,10931,['DL'],Siaki Ika,DL,
6500,13.0,92.0,32.0,,2.0,0,0,,,0,0,0,21048.0,0.0,True,,Inactive,5942,['DL'],Austin Bryant,LB,
6508,147.0,0.0,50.0,607087.0,164.0,0,0,,,0,0,0,15194.0,0.0,True,LV,Active,1553,['DL'],John Jenkins,DT,1.0
6510,24.0,0.0,8.0,,1.0,0,0,,,0,0,0,22258.0,0.0,True,WAS,Active,7259,['DB'],Bobby Price,DB,
6513,179.0,249.0,17.0,,86.0,0,0,,,0,0,0,,206.0,True,PHI,Active,8267,['LB'],Nakobe Dean,LB,1.0
6514,16.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,JAX,Active,11725,['DB'],Jarrian Jones,DB,2.0
6516,19.6,0.0,0.0,,23.5,0,0,,,0,0,0,,31.1,True,GB,Active,11210,['WR'],Malik Heath,WR,6.0
6520,29.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,SEA,Active,11734,['LB'],Tyrice Knight,LB,2.0
6524,38.0,119.0,103.0,651021.0,118.0,0,0,,,0,0,0,18149.0,0.0,True,,Active,3388,['DB'],Jalen Mills,CB,
6525,22.0,0.0,10.0,,2.0,0,0,,,0,0,0,22434.0,0.0,True,,Active,7456,['DL'],Benning Potoa'e,DT,
6528,309.0,69.0,105.0,,345.0,0,0,,,0,0,0,21929.0,226.0,True,MIN,Active,6901,"['DB', 'LB']",Joshua Metellus,DB,2.0
6534,104.0,0.0,0.0,,136.0,0,0,,,0,0,0,,0.0,True,ARI,Active,11015,['DL'],Dante Stills,DT,2.0
6540,130.0,0.0,0.0,,81.0,0,0,,,0,0,0,,0.0,True,ATL,Active,10954,['DB'],Clark Phillips,CB,2.0
6544,285.0,161.0,76.0,,116.0,0,0,,,0,0,0,20994.0,0.0,True,ARI,Active,6131,['LB'],Mack Wilson,LB,1.0
6550,119.20000000000002,151.3,142.60000000000002,,143.60000000000002,1,3,TheMattNelson,BradleyPooper,0,0,0,21735.0,131.9,True,JAX,Active,6943,['WR'],Gabe Davis,WR,3.0
6553,82.0,94.0,106.0,700299.0,123.0,0,0,,,0,0,0,18478.0,90.0,True,DEN,Active,3678,['K'],Wil Lutz,K,1.0
6558,130.0,174.0,142.0,,134.0,0,0,,,0,0,0,22084.0,206.0,True,LAC,Active,6829,['DB'],Kristian Fulton,CB,1.0
6560,86.0,122.0,63.0,,93.0,0,0,,,0,0,0,20967.0,79.0,True,MIN,Active,6129,['DL'],Jerry Tillery,DT,1.0
6570,36.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,TB,Active,11966,['DB'],Rashad Wisdom,DB,
6582,20.4,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,ARI,Active,11802,['WR'],Tejhaun Palmer,WR,
6585,815.2,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,DEN,Active,11563,['QB'],Bo Nix,QB,1.0
6586,159.4,216.40000000000003,253.5,694041.0,213.3,41,34,Lorrinstone,JohnnyUtahOhio,0,0,0,16906.0,209.0,True,HOU,Active,2449,['WR'],Stefon Diggs,WR,2.0
6589,54.2,160.3,81.9,,97.64,0,1,,fartdoctor,0,0,0,,142.7,True,PHI,Active,7567,['RB'],Kenneth Gainwell,RB,2.0
6592,290.8,198.4,258.6,,358.6,27,19,ahstewart,BradleyPooper,0,0,0,,316.2,True,JAX,Active,7543,['RB'],Travis Etienne,RB,1.0
6603,70.0,186.0,59.0,,18.0,0,0,,,0,0,0,21192.0,0.0,True,MIA,Active,6258,['DB'],Nik Needham,CB,
6609,21.0,41.6,-0.2,837824.0,36.3,0,0,,,0,0,0,20931.0,18.3,True,CIN,Active,6001,['TE'],Drew Sample,TE,4.0
6616,323.0,153.0,216.0,,418.0,0,0,,,0,0,0,20646.0,309.0,True,LV,Active,5726,['LB'],Robert Spillane,LB,1.0
6619,11.0,158.0,71.0,,122.0,0,0,,,0,0,0,18333.0,92.0,True,BUF,Active,3560,['DL'],Austin Johnson,DT,2.0
6630,19.900000000000002,76.7,64.6,,17.6,0,0,,,0,0,0,,24.8,True,,Active,7757,['WR'],Ben Skowronek,WR,
6635,16.3,9.6,7.7,,27.5,0,0,,,0,0,0,,7.200000000000001,True,LAC,Active,8583,['TE'],Stone Smartt,TE,3.0
6648,68.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11990,['LB'],Kalen DeLoach,LB,
6650,27.700000000000003,117.9,122.9,,24.5,0,0,,,0,0,0,21754.0,104.10000000000001,True,DET,Active,6824,['WR'],Donovan Peoples-Jones,WR,
6651,35.0,0.0,0.0,871187.0,13.0,0,0,,,0,0,0,21116.0,0.0,True,BAL,Active,6222,['DB'],Ka'dar Hollman,DB,
6655,31.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12123,['DB'],Kaleb Ford-Dement,CB,
6680,19.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11448,['DB'],Ekow Boye-Doe,CB,
6686,91.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12253,['LB'],Bo Bauer,LB,
6688,144.0,293.0,12.0,822003.0,136.0,0,0,,,0,0,0,18923.0,192.0,True,TEN,Active,4077,['DB'],Jamal Adams,SS,2.0
6692,206.0,151.0,16.0,,207.0,0,0,,,0,0,0,,246.0,True,LAC,Active,7682,['DB'],Elijah Molden,CB,3.0
6703,126.0,167.0,176.0,,190.0,0,0,,,0,0,0,15127.0,159.0,True,PHI,Active,1518,['DB'],Darius Slay,CB,1.0
6716,188.2,0.0,0.0,,131.5,0,0,,,0,0,0,,95.2,True,TEN,Active,9508,['RB'],Tyjae Spears,RB,2.0
6717,50.6,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,BAL,Active,11570,['RB'],Rasheen Ali,RB,3.0
6718,29.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,WAS,Active,11938,['DB'],Chigozie Anusiem,CB,
6719,219.0,302.0,201.0,,291.0,0,0,,,0,0,0,14860.0,282.0,True,MIA,Active,1343,['DB'],Jordan Poyer,DB,1.0
6725,21.0,53.0,44.0,,0.0,0,0,,,0,0,0,22046.0,0.0,True,,Active,6876,['DB'],A.J. Green,CB,
6729,30.4,34.2,8.9,,29.2,0,0,,,0,0,0,,63.3,True,LAR,Active,8195,['RB'],Ronnie Rivers,RB,3.0
6730,98.0,140.0,165.0,,142.0,0,0,,,0,0,0,16467.0,0.0,True,BAL,Active,2130,"['DL', 'LB']",Kyle Van Noy,LB,1.0
6731,108.0,77.0,105.0,,108.0,0,0,,,0,0,0,,0.0,True,ARI,Active,7799,['DL'],Roy Lopez,DT,1.0
6735,125.0,123.0,132.0,,138.0,0,0,,,0,0,0,19930.0,128.0,True,ARI,Active,5302,['DL'],Bilal Nichols,DT,1.0
6747,25.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,LAR,Active,12142,['DB'],Jaylen McCollough,DB,3.0
6750,24.0,0.0,0.0,,38.0,0,0,,,0,0,0,,0.0,True,LAC,Active,10994,['DL'],Scott Matlock,DT,2.0
6762,39.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,TEN,Active,11455,['DB'],Anthony Kendall,CB,
6766,22.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,WAS,Inactive,11936,['DL'],Norell Pollard,DL,
6767,123.0,215.0,106.0,,165.0,0,0,,,0,0,0,18953.0,212.0,True,TEN,Active,4107,['DB'],Chidobe Awuzie,CB,1.0
6795,27.0,0.0,3.0,691750.0,0.0,0,0,,,0,0,0,19501.0,0.0,True,CLE,Active,4611,['DB'],Justin Hardee,CB,
6799,74.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,WAS,Active,11699,['DL'],Jer'Zhan Newton,DL,2.0
6800,76.0,67.0,142.0,910383.0,102.0,0,0,,,0,0,0,20149.0,76.0,True,CAR,Active,5189,['K'],Eddy Pineiro,K,1.0
6804,36.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12401,['DB'],Andrew Hayes,DB,
6806,8.0,0.0,48.0,,0.0,0,0,,,0,0,0,20803.0,0.0,True,NE,Active,5989,['DL'],Trysten Hill,DT,
6810,13.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,NO,Active,11796,['DL'],Khristian Boyd,DL,2.0
6815,89.0,0.0,6.0,,0.0,0,0,,,0,0,0,21543.0,0.0,True,,Active,6651,['LB'],Anthony Pittman,LB,
6819,105.0,249.0,297.0,,142.0,0,0,,,0,0,0,,228.0,True,ARI,Active,7637,"['DL', 'LB']",Zaven Collins,LB,1.0
6830,43.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11926,['DL'],Owen Porter,DL,
6839,120.60000000000001,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,JAX,Active,11631,['WR'],Brian Thomas,WR,2.0
6843,256.0,187.0,427.0,,237.0,1,0,DaFlowMasta,,0,0,0,,374.0,True,HOU,Active,8314,['DB'],Jalen Pitre,DB,1.0
6844,55.0,0.0,0.0,,37.0,0,0,,,0,0,0,,0.0,True,LAR,Active,11021,['DL'],Desjuan Johnson,DT,2.0
6848,30.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,HOU,Active,11710,['DB'],Calen Bullock,DB,2.0
6855,262.4,266.2,245.6,946739.0,305.7,19,10,zackallen22,ChrisMoffitt,0,0,0,20882.0,334.1,True,DET,Active,5892,['RB'],David Montgomery,RB,2.0
6866,38.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12223,['LB'],Andrew Parker,LB,
6894,237.0,186.0,303.0,,294.0,0,0,,,0,0,0,18130.0,14.0,True,PIT,Active,3369,['LB'],Elandon Roberts,LB,1.0
6914,80.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12130,['LB'],Steele Chambers,LB,
6918,90.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,SEA,Active,11668,['DL'],Byron Murphy,DL,2.0
6928,8.4,24.3,30.5,866578.0,33.1,0,0,,,0,0,0,21138.0,28.3,True,PIT,Active,6290,['WR'],Scotty Miller,WR,6.0
6932,133.0,101.0,107.0,,129.0,0,0,,,0,0,0,,0.0,True,LV,Active,8261,['DB'],Jack Jones,DB,1.0
6935,69.0,0.0,6.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,7878,['LB'],Milo Eifler,LB,
6938,15.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,ATL,Active,11186,['RB'],Carlos Washington,RB,
6941,194.7,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,CAR,Active,11583,['RB'],Jonathon Brooks,RB,5.0
6947,35.879999999999995,81.36,177.32,822350.0,13.0,0,0,,,0,0,0,20053.0,49.84,True,PIT,Active,5127,['QB'],Kyle Allen,QB,3.0
6951,33.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,CAR,Active,12391,['LB'],Kenny Dyson,LB,
6957,211.0,200.0,233.0,,320.0,0,0,,,0,0,0,20737.0,213.0,True,JAX,Active,5840,"['DL', 'LB']",Josh Hines-Allen,DE,1.0
6967,163.0,176.0,145.0,,103.0,0,0,,,0,0,0,,118.0,True,KC,Active,8373,['DB'],Jaylen Watson,DB,3.0
6968,70.0,0.0,0.0,,23.0,0,0,,,0,0,0,,0.0,True,TB,Active,10980,['LB'],SirVocea Dennis,LB,2.0
6977,20.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,CAR,Active,12011,['DB'],Demani Richardson,DB,
6978,10.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12023,['DL'],Rason Williams,DL,
6981,22.3,0.0,0.0,1049915.0,20.4,0,0,,,0,0,0,19120.0,19.3,True,CAR,Active,4274,['WR'],David Moore,WR,5.0
6990,222.6,90.0,95.9,,232.2,1,0,TheMattNelson,,0,0,0,21784.0,114.2,True,CIN,Active,6845,['RB'],Zack Moss,RB,1.0
7018,95.0,0.0,0.0,,4.0,0,0,,,0,0,0,,0.0,True,LV,Active,8758,['LB'],Kana'i Mauga,LB,2.0
7025,165.0,180.0,292.0,,79.0,0,0,,,0,0,0,17919.0,71.0,True,MIA,Active,3160,['DB'],Jalen Ramsey,CB,1.0
7034,24.0,0.0,0.0,,5.0,0,0,,,0,0,0,,0.0,True,CIN,Active,11032,['DB'],DJ Ivey,CB,
7035,25.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,CAR,Active,11771,['DB'],Chau Smith-Wade,DB,1.0
7036,103.0,94.0,1954.0,,1962.0,0,0,,,0,0,0,,106.0,True,MIA,,MIA,['DEF'],,DEF,
7046,24.0,88.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,CIN,Active,8377,['DB'],Tycen Anderson,DB,3.0
7047,21.0,135.0,98.0,,38.0,0,0,,,0,0,0,22079.0,0.0,True,DET,Active,6928,['DB'],Kindle Vildor,DB,2.0
7052,22.4,41.8,40.3,835779.0,92.3,0,0,,,0,0,0,19823.0,31.8,True,,Active,5046,['RB'],Royce Freeman,RB,
7055,246.0,54.0,119.0,,290.0,0,0,,,0,0,0,,265.0,True,DAL,Active,8309,['LB'],Damone Clark,LB,1.0
7056,9.200000000000001,1.2000000000000002,0.0,,4.2,0,0,,,0,0,0,22119.0,0.0,True,ATL,Active,7075,['TE'],Charlie Woerner,TE,2.0
7062,34.0,0.0,33.0,,0.0,0,0,,,0,0,0,,0.0,True,PIT,Active,8765,['DB'],Zyon Gilbert,DB,
7063,92.9,144.3,44.5,,59.7,0,9,,wopemganghamstyle,0,0,0,,117.4,True,BAL,Active,7571,['WR'],Rashod Bateman,WR,2.0
7067,180.0,120.0,217.0,,188.0,0,0,,,0,0,0,,173.0,True,CHI,Active,8365,['DB'],Kyler Gordon,DB,1.0
7073,8.100000000000001,24.9,32.2,749681.0,18.1,0,0,,,0,0,0,19755.0,56.900000000000006,True,MIA,Inactive,4854,['WR'],River Cracraft,WR,9.0
7076,24.0,66.0,121.0,,0.0,0,0,,,0,0,0,,0.0,True,ARI,Active,7730,['DB'],Darren Hall,CB,3.0
7081,397.0,266.0,442.0,836191.0,443.0,0,0,,,0,0,0,20749.0,409.0,True,CHI,Active,5960,['LB'],T.J. Edwards,LB,1.0
7084,170.0,195.0,230.0,,168.0,1,0,853047867152117760,,0,0,0,,183.0,True,NYJ,Active,8290,['DB'],Sauce Gardner,DB,1.0
7090,22.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11876,['DL'],Savion Jackson,DE,
7091,22.0,0.0,29.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,7876,['DL'],Michael Dwumfour,DT,
7094,51.0,0.0,0.0,,27.0,0,0,,,0,0,0,,0.0,True,LAR,Active,8841,['DL'],Zach VanValkenburg,DE,
7095,40.5,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,ATL,Active,11590,['RB'],Jase McClellan,RB,3.0
7099,20.0,92.0,160.0,830687.0,104.0,0,0,,,0,0,0,17978.0,0.0,True,MIN,Active,3217,"['DL', 'LB']",Jihad Ward,DE,3.0
7111,38.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12219,['LB'],Trey Kiser,LB,
7114,117.0,0.0,0.0,,42.0,0,0,,,0,0,0,,105.0,True,PHI,Active,10873,"['DL', 'LB']",Nolan Smith,LB,2.0
7119,23.3,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,PHI,Inactive,11615,['WR'],Ainias Smith,WR,8.0
7122,234.0,0.0,0.0,,267.0,0,0,,,0,0,0,19862.0,248.0,True,TEN,Active,5030,"['DL', 'LB']",Harold Landry,LB,1.0
7124,55.800000000000004,0.0,0.0,,48.900000000000006,0,0,,,0,0,0,,12.0,True,NYJ,Active,11306,['WR'],Xavier Gipson,WR,5.0
7129,146.20000000000002,155.4,186.10000000000002,836116.0,170.2,12,3,853047867152117760,ChrisMoffitt,0,0,0,20873.0,161.5,True,WAS,Active,5927,['WR'],Terry McLaurin,WR,1.0
7135,79.0,0.0,0.0,,44.0,0,0,,,0,0,0,21306.0,0.0,True,HOU,Active,6348,['LB'],Del'Shawn Phillips,LB,2.0
7147,246.9,265.9,256.5,741314.0,163.3,11,30,BradleyPooper,BradleyPooper,0,0,0,19045.0,240.4,True,MIN,Active,4199,['RB'],Aaron Jones,RB,1.0
7160,96.0,188.0,217.0,,139.0,0,0,,,0,0,0,16883.0,175.0,True,CLE,Active,2427,"['DL', 'LB']",Za'Darius Smith,LB,1.0
7166,155.4,161.10000000000002,193.8,865801.0,119.68,11,1,zackallen22,JohnnyUtahOhio,0,0,0,19815.0,148.1,True,JAX,Active,4950,['WR'],Christian Kirk,WR,1.0
7170,24.0,0.0,0.0,,38.0,0,0,,,0,0,0,,0.0,True,HOU,Active,10958,['DL'],Dylan Horton,DL,
7176,310.0,300.0,380.0,,300.0,0,0,,,0,0,0,16845.0,363.0,True,CLE,Active,2389,['LB'],Jordan Hicks,LB,1.0
7186,88.0,100.0,51.0,,0.0,0,0,,,0,0,0,21903.0,0.0,True,,Active,6837,"['DL', 'LB']",Terrell Lewis,LB,
7188,24.0,77.0,15.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,7832,['DL'],Daviyon Nixon,DT,
7200,77.10000000000001,99.38,62.400000000000006,754412.0,81.6,0,0,,,0,0,0,19318.0,75.3,True,NE,Active,4454,['WR'],Kendrick Bourne,WR,8.0
7207,13.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11095,['DL'],Shakel Brown,DT,
7214,14.0,0.0,53.0,,10.0,0,0,,,0,0,0,20269.0,0.0,True,NE,Active,5532,['DL'],Daniel Ekuale,DT,2.0
7216,22.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,NYJ,Active,11001,['DB'],Jarrick Bernard-Converse,CB,2.0
7220,135.0,164.0,230.0,,193.0,0,0,,,0,0,0,19918.0,188.0,True,PHI,Active,4999,['DL'],Josh Sweat,DE,1.0
7221,23.3,0.0,0.0,,19.0,0,0,,,0,0,0,,50.2,True,HOU,Active,10218,['WR'],Xavier Hutchinson,WR,6.0
7222,18.0,36.0,5.0,,18.0,0,0,,,0,0,0,,0.0,True,DAL,Active,7772,['DL'],Phil Hoskins,DT,
7237,10.6,71.0,45.6,,4.6,0,0,,,0,0,0,21804.0,29.0,True,ARI,Active,6931,['RB'],DeeJay Dallas,RB,5.0
7238,229.0,0.0,0.0,,101.0,0,0,,,0,0,0,,0.0,True,SF,Active,10936,['DB'],Ji'Ayir Brown,DB,1.0
7244,81.0,184.0,134.0,,0.0,0,0,,,0,0,0,21979.0,0.0,True,,Active,7006,['LB'],Jacob Phillips,LB,
7250,21.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,LAR,Active,11623,['WR'],Jordan Whittington,WR,5.0
7256,22.0,211.0,6.0,,86.0,0,0,,,0,0,0,21925.0,0.0,True,NYJ,Active,6855,['DB'],Ashtyn Davis,DB,2.0
7257,24.0,0.0,0.0,,14.0,0,0,,,0,0,0,,0.0,True,ARI,Active,11132,['DB'],Divaad Wilson,CB,
7261,207.0,135.0,224.0,,125.0,0,0,,,0,0,0,22044.0,231.0,True,HOU,Active,6785,['DB'],Jeff Okudah,CB,2.0
7273,85.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,BAL,Inactive,11981,['LB'],Deion Jennings,LB,
7274,314.0,127.0,360.0,835933.0,369.0,0,0,,,0,0,0,20411.0,342.0,True,WAS,Active,5580,['LB'],Frankie Luvu,LB,1.0
7275,187.0,170.0,186.0,,213.0,0,0,,,0,0,0,,194.0,True,DEN,Active,7641,['DB'],Pat Surtain,CB,1.0
7277,18.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,BUF,Active,11781,['DB'],Daequan Hardy,CB,
7283,21.04,79.6,65.68,546184.0,349.48,0,0,,,0,0,0,17009.0,19.560000000000002,True,,Active,2549,['QB'],Trevor Siemian,QB,
7290,7.800000000000001,32.6,27.700000000000003,943093.0,9.600000000000001,0,0,,,0,0,0,19910.0,11.100000000000001,True,CAR,Active,4995,['TE'],Ian Thomas,TE,3.0
7304,98.7,0.0,0.0,,61.6,1,0,BradleyPooper,,0,0,0,,139.5,True,JAX,Active,9225,['RB'],Tank Bigsby,RB,2.0
7305,273.0,0.0,0.0,,25.0,0,0,,,0,0,0,,85.0,True,BAL,Active,10935,['LB'],Trenton Simpson,LB,1.0
7306,14.0,88.0,102.0,832247.0,54.0,0,0,,,0,0,0,19952.0,0.0,True,ATL,Active,5371,['DL'],Kentavius Street,DT,2.0
7309,103.0,80.0,1952.0,,1852.0,0,0,,,0,0,0,,96.0,True,DET,,DET,['DEF'],,DEF,
7313,264.3,374.7,274.1,820727.0,336.6,29,58,TheMattNelson,853047867152117760,0,0,0,18858.0,284.5,True,HOU,Active,4018,['RB'],Joe Mixon,RB,1.0
7314,17.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,CLE,Active,11692,['DL'],Mike Hall,DT,3.0
7316,23.8,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,SEA,Active,11603,['TE'],AJ Barner,TE,2.0
7319,14.0,0.0,15.0,,2.0,0,0,,,0,0,0,,0.0,True,LV,Active,8332,['DL'],Matthew Butler,DL,
7332,15.0,0.0,166.0,747990.0,119.0,0,0,,,0,0,0,19987.0,0.0,True,CLE,Active,5075,"['DL', 'LB']",Ogbo Okoronkwo,LB,2.0
7334,63.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,CIN,Active,12057,['LB'],Maema Njongmeta,LB,3.0
7337,13.0,114.0,0.0,,59.0,0,0,,,0,0,0,17953.0,0.0,True,SEA,Active,3192,['DB'],Artie Burns,DB,
7342,102.0,110.0,1730.0,,1816.0,0,26,,wopemganghamstyle,0,0,0,,109.0,True,BUF,,BUF,['DEF'],,DEF,
7353,41.0,118.0,97.0,,0.0,0,0,,,0,0,0,22139.0,0.0,True,PHI,Active,7133,['DB'],Isaiah Rodgers,CB,1.0
7354,75.0,0.0,0.0,,2.0,0,0,,,0,0,0,,0.0,True,NYG,Active,8746,['DL'],Benton Whitley,DE,3.0
7360,13.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,SF,Active,11923,['DL'],Evan Anderson,DL,
7363,74.0,0.0,0.0,,52.7,1,0,fartdoctor,,0,0,0,,108.1,True,NO,Inactive,9757,['RB'],Kendre Miller,RB,5.0
7364,120.6,122.7,130.9,,85.1,0,1,,ahstewart,0,0,0,,62.10000000000001,True,LAC,Active,7670,['WR'],Joshua Palmer,WR,2.0
7374,189.0,144.0,221.0,,267.0,1,0,Lorrinstone,,0,0,0,,197.0,True,DET,Active,8289,['DL'],Aidan Hutchinson,DL,1.0
7391,34.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,GB,Active,11830,['DB'],Kalen King,CB,
7392,253.0,274.5,256.1,,177.8,16,3,ChrisMoffitt,wopemganghamstyle,0,0,0,,284.2,True,NE,Active,7611,['RB'],Rhamondre Stevenson,RB,1.0
7393,24.0,72.0,122.0,,170.0,0,0,,,0,0,0,,129.0,True,IND,Active,7649,['DL'],Dayo Odeyingbo,DE,1.0
7396,12.0,0.0,0.0,,5.0,0,0,,,0,0,0,,0.0,True,LV,Active,11043,['DL'],Nesta Jade Silvera,DT,2.0
